"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5"
"Qatar","QAT","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.54256494,65.85005592,61.37089119,57.41232389,53.74570144,50.43824416,47.47326308,44.7413813,42.24490408,39.98706706,37.98365848,36.09236401,34.40511467,32.80847854,31.26883344,29.7516378,28.27968335,26.76866616,25.25277178,23.73863166,22.24210898,20.79563761,19.45022166,18.19283587,17.07707812,16.10502598,15.27787045,14.58570747,13.98992329,13.46171037,12.9611332,12.4803409,12.01939524,11.57506404,11.15902646,10.77586349,10.42297096,10.10526635,9.821078263,9.562124754,9.333797792,9.115130842,8.891536354,8.667486191,8.419939875,8.140692595,7.826629884,7.491322937,7.14666557,6.81648677,6.512400294
"Qatar","QAT","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.81118402,83.76703916,77.10819507,71.25106278,66.04727092,61.64359064,57.75993764,54.11406103,50.89136807,48.04658205,45.43027893,42.95836078,40.76871842,38.58460008,36.48503353,34.39620521,32.26765328,30.09483527,27.95575385,25.92175366,23.98787492,22.16049349,20.5298831,19.12407344,17.91602318,16.88983816,16.02845356,15.31152698,14.68781279,14.13273298,13.60833837,13.10191505,12.61466825,12.15414299,11.72093833,11.31021842,10.93955139,10.60301939,10.29740878,10.03239011,9.781693058,9.545172953,9.314359987,9.066742258,8.802906414,8.51169778,8.224742579,7.958913379,7.734270457,7.559695844,7.444397397
"Romania","ROU","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,99.11762672,99.70378703,94.34945656,89.7889331,88.18055193,84.94704329,78.06468085,68.71281713,59.70785344,53.58328562,51.35131204,55.35732587,62.20687997,65.15809011,61.0091859,53.76339631,48.76672057,45.94720812,44.13994432,42.97601284,41.44431681,39.70621677,37.78887298,36.30504278,35.70539458,34.88233983,33.58710761,31.86356592,30.50391845,30.21773306,30.67918637,32.24463386,33.8222008,33.94012614,32.36538944,30.08589162,28.72846173,28.03538889,27.48261213,26.97458152,26.28717439,25.87214593,25.25587231,24.02424319,22.41691682,20.8338216,20.0545264,19.73077299,19.39205906,18.83210121,17.72181197,16.32493832,14.81504261,13.52995008,12.71131212,12.04111789,11.53692363,10.99411719,10.32574622,9.616786673,8.884825374,8.342787495,7.844301893,7.338004446,6.674625406
"Romania","ROU","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,110.2651154,103.6007777,96.8137132,92.3593778,90.32085658,87.17660329,80.02381552,70.43086628,61.34255603,54.84876276,52.78096335,56.68264351,63.76822038,67.01651658,62.4365533,55.24172449,50.0273777,47.10991689,45.34172173,43.97836166,42.53197184,40.66742251,38.75240537,37.38928834,36.70206537,35.9327625,34.45733991,32.65087807,31.32478442,30.92865571,31.5065794,33.03635082,34.65672056,34.86261463,33.10729286,30.87085739,29.42903137,28.72897451,28.21958816,27.5985428,26.99040877,26.50405375,25.86984701,24.67252132,22.93414352,21.38418692,20.54470136,20.21602138,19.90302496,19.25927768,18.20229086,16.72946038,15.16597923,13.88657503,13.00707144,12.36399285,11.82006297,11.26144528,10.59880864,9.841690639,9.126620598,8.550775738,8.058730413,7.541113409,6.978712846
"Romania","ROU","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,122.3819411,107.7468684,99.3615967,94.96239126,92.47457427,89.47742157,82.01999105,72.18182688,62.96335001,56.13819046,54.25799175,58.04318344,65.35796706,68.94210684,63.88923319,56.73340505,51.28351547,48.24504803,46.53566668,44.99583455,43.65200786,41.64254041,39.73534581,38.52519427,37.72311982,36.98501998,35.32956477,33.46103483,32.16850532,31.6431234,32.33684757,33.82788512,35.49344114,35.79513898,33.89201948,31.69683727,30.13736383,29.41607844,28.97957054,28.24871749,27.7125264,27.14911142,26.47688746,25.3053707,23.45921291,21.96406702,21.04786412,20.71003652,20.43656568,19.71687476,18.69254947,17.14730722,15.5472553,14.25663436,13.31173557,12.70134302,12.11820752,11.53747499,10.87879947,10.0727625,9.375241858,8.763493575,8.282546186,7.761826721,7.27958057
"Russian Federation","RUS","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.15193928,29.77190181,29.2670014,28.709903,28.15254558,27.64498532,27.30392729,27.11033415,27.01067371,26.930303,26.78496079,26.49888525,26.06200504,25.5616427,25.06331903,24.46210239,23.73619352,22.93907551,22.18318954,21.57854082,21.18089856,21.1104832,21.2524212,21.40530704,21.47124804,21.38349457,21.16771911,20.80004103,20.29237893,19.67827296,18.90184629,17.96853694,16.88745108,15.73958314,14.60561995,13.51830934,12.53328292,11.67558789,10.99509461,10.51061477,10.16110249,9.913730751,9.65940885,9.276925219,8.726392819,8.070193088,7.396942676,6.748859683,6.147052097,5.582189264
"Russian Federation","RUS","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.21989806,36.52330466,34.95823815,33.45396426,32.14013594,31.03444458,30.11645542,29.35771927,28.71413503,28.13987641,27.60236196,27.08657251,26.57417786,26.07435458,25.5545634,24.94362595,24.19757446,23.38765257,22.61405457,21.98781851,21.60026364,21.52115924,21.65693608,21.81995314,21.88549659,21.8046942,21.57155014,21.19585873,20.68997137,20.06248942,19.27836027,18.31225797,17.20925891,16.04626277,14.88659859,13.78135753,12.76987121,11.89843012,11.21109808,10.70947496,10.35783356,10.10527818,9.848765106,9.459564477,8.895736785,8.233105903,7.545116409,6.883699823,6.286468437,5.767418591
"Russian Federation","RUS","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.22232415,44.66661172,41.69103579,39.14052811,36.90291563,34.94503834,33.26055326,31.82683568,30.56421751,29.39104414,28.44365655,27.68457413,27.09391884,26.58227282,26.03753036,25.42863872,24.65804989,23.82253505,23.05044758,22.39664828,22.0195858,21.92538936,22.06149387,22.23917236,22.2968511,22.22876505,21.98569973,21.6007068,21.10052283,20.4559397,19.66331321,18.66080906,17.5380067,16.36509272,15.17258896,14.05462518,13.0161382,12.11843088,11.42518119,10.91491016,10.5584234,10.30047022,10.03950308,9.648989137,9.069323935,8.396116051,7.693820142,7.02137529,6.42753283,5.954171808
"Rwanda","RWA","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,201.8092349,202.7131636,200.6221204,197.3592536,193.8191643,191.4734342,190.5853088,190.5064676,191.3204092,193.1469495,195.5429693,198.6652316,202.010188,205.5411624,209.1662776,212.7568958,217.969975,223.8987409,229.6191293,233.8757857,233.7158482,228.2328346,217.4149407,203.6124075,188.6179721,174.6188858,163.6481083,155.2665894,148.8575913,144.5919605,141.0433964,138.9617212,138.4260228,140.5630386,145.2676307,151.2169478,164.8142205,249.7999846,222.9499827,172.8306594,191.5955297,208.116988,179.2194423,165.1478397,154.5655609,141.585244,127.8245511,113.7607445,100.7462285,89.63314576,79.96020008,71.51055267,63.52435031,55.82892407,48.01797054,41.44216472,36.03498813,31.7170235,28.17399827,25.39061829,23.1569262,21.26326538,19.68711022
"Rwanda","RWA","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,240.0881403,233.3101338,226.608164,220.8621488,216.4618976,213.0954428,210.9418194,209.8887173,209.9027033,210.8418871,212.5480738,215.0966237,218.0593221,221.2628744,225.0319171,229.3317088,234.6155614,240.508459,246.2356851,250.4638015,250.8151234,244.9728726,233.378994,218.3677511,201.9370944,186.9443172,175.1621029,166.3834087,159.5698389,154.5132039,150.7872837,148.2590634,147.5356705,149.7602894,154.9680587,162.6058774,179.4628716,276.4086157,249.6832231,194.3347438,214.703847,230.9314906,195.9950181,178.7420856,166.3925072,152.1898206,137.4848023,122.7341046,109.3074837,97.61848057,87.49332693,78.47846165,70.68262756,63.71193766,57.11175397,51.95567768,47.64276898,44.29056202,41.48681383,39.22497461,37.47282704,35.86702475,34.32612996
"Rwanda","RWA","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,287.7405787,269.4607785,256.8738754,248.8031172,242.9126614,238.1472136,233.9727133,231.4766621,230.5767186,230.782729,231.5843393,233.1541283,235.5422184,238.8223871,242.2203866,247.0713413,252.6422733,258.8306069,264.4885834,268.7139288,269.0668226,262.6542644,250.161678,234.3299286,216.4503153,200.3396516,187.5898638,178.1719371,170.9854853,165.1586125,160.9050177,158.0038685,157.288524,159.8013903,165.4440516,174.7816569,195.6294465,307.2411115,281.903473,220.1353939,242.5883321,257.9155349,215.5213293,193.8640301,179.0602326,163.834168,148.1545712,132.6178724,118.4446539,106.1131357,95.62491205,86.22691839,78.45504203,72.58869619,67.88867035,65.07905405,63.18965138,62.0494579,61.18530804,60.51284387,60.23285175,60.23334938,60.20205952
"Saint Kitts & Nevis","KNA","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.23591361,60.10309038,58.58275554,56.81418215,54.90127672,53.03906422,51.10574156,48.93209246,46.63284255,44.20347144,41.5596499,38.96581595,36.57415625,34.45520743,32.61047459,31.02022885,29.66642303,28.6093743,27.7690234,27.09306524,26.58700963,26.14523061,25.75183825,25.25919989,24.70850042,24.01078176,23.19757344,22.29659804,21.29879038,20.26827503,19.25207041,18.30755374,17.52721107,16.86098316,16.34035088,15.95190743,15.68029818,15.48249177,15.34512637,15.20162855,14.97559531,14.67200643,14.21372377,13.71677951,13.04830818,12.38484271,11.68091591,10.98123243
"Saint Kitts & Nevis","KNA","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52517281,65.82132995,63.35796941,61.09381338,58.99376859,56.95770822,54.88554305,52.64438535,50.23414753,47.61325269,44.92283507,42.22725179,39.71984708,37.50094221,35.54124805,33.85999695,32.48436852,31.36019036,30.47970904,29.79264627,29.25587205,28.811149,28.37214092,27.88345529,27.2982242,26.58953387,25.75217426,24.79616625,23.77125715,22.68257966,21.6256286,20.66453752,19.80357151,19.1154189,18.57002189,18.14950827,17.85644173,17.64923509,17.52907656,17.43310564,17.35862833,17.29407682,17.12887355,16.89906638,16.58074209,16.18695424,15.78845129,15.36445062
"Saint Kitts & Nevis","KNA","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.95725313,72.25843423,68.53097914,65.63136417,63.19922048,61.07712937,58.91398208,56.56504435,54.03910095,51.33856079,48.55379115,45.81583088,43.1966016,40.81149375,38.75910071,37.00790199,35.54306239,34.35671944,33.42927137,32.73743215,32.1830418,31.67931392,31.26451709,30.75407005,30.15399618,29.42355489,28.5894475,27.6188522,26.5513113,25.39743717,24.30781426,23.29169423,22.43564894,21.72216744,21.16944728,20.70688803,20.40147974,20.16197799,19.99207645,19.93113184,20.06547394,20.32848382,20.5740202,20.85196456,21.03964802,21.18151142,21.45337039,21.57848381
"Saint Lucia","LCA","Lower","Under-five Mortality Rate","Total",194.9799091,193.6817162,191.8820545,189.5688067,186.8965263,184.0309175,180.7344947,177.0525505,172.511886,166.8848747,160.0404677,151.9298907,142.8416549,133.1752022,123.2234283,113.3807925,103.9228063,94.86409707,86.35888496,78.53711259,71.42230808,64.99670166,59.20222634,54.0119977,49.42809001,45.34830542,41.80825703,38.6869844,35.93436905,33.54547456,31.48452785,29.71360249,28.18242114,26.84767958,25.66006636,24.62444976,23.69606205,22.86245003,22.12509788,21.44709437,20.84692603,20.29864745,19.80520654,19.37559056,18.97893744,18.61884389,18.29604556,18.03850941,17.82038207,17.64820568,17.50619493,17.41666353,17.36723339,17.36392226,17.39308414,17.45550505,17.55602491,17.67705152,17.82955643,17.99476332,18.19115935,18.39561606,18.59780806,18.78960828,18.99345153,19.18416679,19.32957428,19.42887548,19.49979785,19.50505585
"Saint Lucia","LCA","Median","Under-five Mortality Rate","Total",202.3230921,199.4297172,196.5664799,193.7062691,190.7281989,187.6964458,184.437055,180.7027457,176.1837683,170.655107,163.8739819,155.8092699,146.7907594,137.1369445,127.2423054,117.3219158,107.6396376,98.3644302,89.62019891,81.51222423,74.10940552,67.40279214,61.38357118,55.99876786,51.23951328,47.03870116,43.35730946,40.1362866,37.3194476,34.87770339,32.76728463,30.94017448,29.35827188,27.98159171,26.76448199,25.69087205,24.74062107,23.88958913,23.12869593,22.45229387,21.83793752,21.28357043,20.78592182,20.34212622,19.94356747,19.59414383,19.28866004,19.02589763,18.80170898,18.62557362,18.49697708,18.42031181,18.38796626,18.4099127,18.46277279,18.55280094,18.67321538,18.8201091,19.00917644,19.2188916,19.45179736,19.70369022,19.98542628,20.29343009,20.61249613,20.95107937,21.31496036,21.66985391,22.01139264,22.32800302
"Saint Lucia","LCA","Upper","Under-five Mortality Rate","Total",210.0264286,205.3689986,201.4039607,197.9161838,194.722667,191.553959,188.2209998,184.3133934,179.7936292,174.3338225,167.7124812,159.7770477,150.8092284,141.2681542,131.3995373,121.4622596,111.5487681,102.0138636,93.01476679,84.58533697,76.9322171,69.92932315,63.63795115,58.04743468,53.10143738,48.76696147,44.96028882,41.66068173,38.77924946,36.27637031,34.10771488,32.22287906,30.5798826,29.16751859,27.92936413,26.83950989,25.86240232,24.9835383,24.21264115,23.5246755,22.90745592,22.34189457,21.82956785,21.3756075,20.98898186,20.64145101,20.33568444,20.06608755,19.85816632,19.71213868,19.60182025,19.53874056,19.52537405,19.56004689,19.62748296,19.731129,19.86855981,20.05742236,20.26235733,20.51022929,20.79853038,21.11796976,21.51060969,21.9266265,22.41790258,22.98464878,23.64240557,24.29027087,24.99817322,25.69385704
"Samoa","WSM","Lower","Under-five Mortality Rate","Total",140.3244596,136.2985442,132.1318671,127.5803498,122.6731987,117.7138581,112.8719206,107.9224202,103.2556655,98.22523817,93.82101258,89.57921845,85.47036806,81.70804523,78.37196001,75.17753557,72.01237482,68.7745707,65.21837852,61.53593825,57.90252805,54.52746412,51.60415581,49.0117184,46.65083995,44.52372523,42.63612088,40.81748193,39.21508575,37.73469331,36.38876156,35.11702283,34.00328909,32.82500784,31.71015412,30.74402797,29.74659132,28.70722167,27.84320393,26.92417949,26.13749101,25.31084994,24.4962951,23.63429789,22.74390062,21.87480979,21.05272193,20.27126036,19.49795585,18.75241208,18.030256,17.38344237,16.86956673,16.50047041,16.27043055,16.12176752,16.03530425,15.98900919,15.91323943,20.38179407,15.48229374,15.14605784,14.73538748,14.25080625,13.71763617,13.11822169,12.4481844,11.69859719,10.9613052,10.28914704
"Samoa","WSM","Median","Under-five Mortality Rate","Total",155.6036611,151.206194,146.7465033,142.0815179,137.1229455,132.1271056,127.0121139,121.9574081,117.1373848,112.4230563,107.9833453,103.8758445,100.0786606,96.53410021,93.16330423,89.98999741,86.78382574,83.30150034,79.61137948,75.80744948,72.04658149,68.42581444,65.08349727,62.05393693,59.16477599,56.51399176,53.96688335,51.5528886,49.27314179,47.14481872,45.05111038,43.11084612,41.1685886,39.36789736,37.62137579,36.00654257,34.52283222,33.15226077,31.93055083,30.80773468,29.76707185,28.79903556,27.82413007,26.8258439,25.85884715,24.90717536,24.00215073,23.13503135,22.28961345,21.47974681,20.71524689,20.05160917,19.4999183,19.08667396,18.82342342,18.67393217,18.59819617,18.57346769,18.55456079,23.98367193,18.41529378,18.23884626,17.99476262,17.68633446,17.30530054,16.86525805,16.41921538,15.95533132,15.48036039,15.01134367
"Samoa","WSM","Upper","Under-five Mortality Rate","Total",172.4816968,167.7528883,162.8754839,157.5444682,152.2367666,146.9346211,141.95211,136.8188688,132.1851096,127.7042388,123.7950637,120.1338171,116.65472,113.4569265,110.383095,107.5957149,104.3832698,100.818364,96.9294764,92.84107107,88.91930447,85.01537305,81.15891382,77.59936501,74.3114974,70.98602595,67.77704356,64.51120777,61.42624332,58.39537162,55.41664755,52.55404114,49.84779557,47.18111266,44.69414919,42.38263279,40.39646891,38.50446069,36.87499366,35.43589795,34.08287449,32.82279352,31.6426377,30.48422225,29.3128307,28.18538209,27.12391959,26.12670487,25.19061586,24.26788324,23.45229756,22.79149578,22.24983867,21.8052871,21.51212467,21.34189518,21.25722636,21.24824074,21.30319992,27.67169227,21.39548206,21.39688083,21.44794162,21.43340812,21.40370951,21.44125206,21.5099377,21.61277956,21.69863087,21.83667964
"San Marino","SMR","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48683925,13.01054738,12.52318461,11.90427782,11.29449888,10.57637095,9.856273447,9.120841693,8.38747744,7.690828325,7.033532252,6.42119645,5.868516297,5.356178518,4.892134615,4.477033527,4.09233079,3.747857331,3.417837252,3.111346171,2.846530319,2.604103071,2.372399626,2.166586743,1.967039809,1.772491591,1.602537495,1.4470543,1.322659326,1.225712036,1.141968894,1.066399791,0.994897038,0.92946354,0.873830641
"San Marino","SMR","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7272138,19.13168715,17.64503314,16.27570443,14.98676641,13.82607897,12.73707656,11.73594364,10.79676804,9.932096399,9.128215422,8.401510603,7.725528878,7.109463662,6.55720261,6.034769604,5.564066201,5.130298027,4.729748081,4.36923821,4.032560094,3.726223415,3.445630655,3.186374399,2.945020044,2.718347908,2.514959192,2.350436601,2.207548595,2.091815615,1.991428246,1.897440296,1.817194014,1.747357151,1.680518634
"San Marino","SMR","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7726454,27.99733115,24.80411718,22.14356383,19.91572276,17.94749352,16.38493601,15.05720369,13.84234851,12.7800088,11.8365853,10.9539478,10.18751701,9.452587938,8.776553971,8.168541317,7.600001719,7.059623919,6.590166615,6.126807817,5.705535192,5.335772756,4.972277796,4.685677158,4.415534168,4.183605086,3.987407873,3.829168662,3.705298473,3.612086344,3.528074455,3.440692343,3.370308875,3.316949399,3.258668336
"Sao Tome & Principe","STP","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.44374202,69.70570171,69.04708963,68.45231405,68.41919078,68.74861387,69.20490616,70.10563242,71.15050012,72.16101062,72.94076826,73.57597462,74.32006734,75.13118513,76.08141453,77.30649522,78.78857241,80.5122034,82.60118893,84.95108806,87.09127276,89.14769799,91.04533154,92.71667006,94.14676267,95.09644655,95.66618653,95.53889142,94.6997081,93.45288332,91.3679606,88.63536866,85.19342588,81.48292692,77.37818657,73.09945176,68.69376036,64.43474336,60.12312593,56.13773113,52.21068633,48.66349447,45.14519923,41.88394771,38.66144984,35.52531354,32.67323732,30.08361966,27.72681803,25.82964205,23.97807661,22.34537943,20.91399185,19.6103874,18.36532383
"Sao Tome & Principe","STP","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.41056759,93.17994491,90.38662583,88.30408007,86.83418484,86.24570211,86.10208199,86.54595686,87.31344535,88.058756,88.62068076,89.06422902,89.31584748,89.67636206,90.08765559,90.84340008,91.92858177,93.41000939,95.32327333,97.45736311,99.66512617,101.7410666,103.6183108,105.2718783,106.6016454,107.6147797,108.1621277,108.2190129,107.5666691,106.1835961,103.8975992,100.8905185,97.17661327,93.07758842,88.66511349,84.01236582,79.32811235,74.65026687,70.01068053,65.64980603,61.55364519,57.69081805,54.14361567,50.84983655,47.86298806,45.02223804,42.436828,40.11892658,38.08968322,36.30267615,34.68720494,33.27357031,32.02913991,30.88821541,29.82944405
"Sao Tome & Principe","STP","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.0506631,124.7925048,118.797925,113.8710989,110.2024877,108.0773702,106.9052071,106.6683673,106.9895226,107.1246537,107.3450576,107.5551015,107.3439331,107.1666199,106.7650196,106.9253483,107.4720691,108.7013491,110.152341,111.9581006,114.0306371,116.0377309,117.9852737,119.535402,120.9600833,121.8818888,122.4278007,122.4719918,121.5961711,119.8641847,117.3553349,114.2833882,110.5021621,106.2241728,101.4252186,96.54779863,91.2174069,86.07669564,81.06591445,76.330823,72.10479686,68.11132457,64.69318071,61.57996696,58.85406448,56.41089558,54.59108754,53.04924335,51.8559121,51.03327226,50.23886954,49.77833744,49.19865637,48.8649737,48.64179391
"Saudi Arabia","SAU","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.4540111,114.4823628,109.1745359,103.5966118,97.65665762,91.67989074,86.01501689,80.87565315,76.01476914,71.16719928,66.57739997,62.25718846,58.15213672,54.36396701,50.63691064,47.14454529,43.59244297,40.12115257,36.87477189,33.91350178,31.22603633,28.81482299,26.81961743,25.23201215,23.97012339,22.85534743,21.82187917,20.72848622,19.60852203,18.51380627,17.44862015,16.40066896,15.39311438,14.43775871,13.49360411,12.60744299,11.75218139,10.94992309,10.20872937,9.495761782,8.829962252,8.191591759,7.615038766,7.016358621,6.449603219,5.902424088,5.409817201,4.984860913
"Saudi Arabia","SAU","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.4706215,150.2218358,140.7155984,131.5111767,123.1954273,115.2855857,107.9253952,100.8837782,94.29144485,88.02368935,82.03252028,76.4089361,71.05771446,65.9084533,61.09181406,56.4893299,52.18414239,48.1363061,44.37830072,40.97722655,37.8773814,35.11864904,32.64665342,30.38473851,28.32992297,26.49748602,24.84469337,23.32006714,21.95150497,20.68782584,19.50172408,18.4044878,17.37276943,16.37782208,15.40760822,14.4893324,13.59781336,12.74111236,11.91531003,11.14567524,10.40486044,9.719752677,9.063537441,8.43371657,7.861010634,7.388011208,6.982167734,6.649966046
"Saudi Arabia","SAU","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.9025642,196.5811764,181.4096571,167.8259858,156.7166866,146.6185181,138.2832021,130.14104,122.1709059,114.1088487,106.9506796,99.47049499,92.34625637,84.94035817,77.93992867,71.23417829,64.74184305,58.67510435,53.04549506,48.29016752,44.34568665,40.76722491,37.65569298,34.82841172,32.30799653,30.00683327,27.97237642,26.20242855,24.58480984,23.24872804,22.07615487,21.10054028,20.24367485,19.44321769,18.70036916,17.92028424,17.08187297,16.12426012,15.09405542,14.0605075,13.06214964,12.04867223,11.17271375,10.47208249,9.942489392,9.537880869,9.226243472,9.026278254
"Senegal","SEN","Lower","Under-five Mortality Rate","Total",298.6513562,296.1396864,292.8366359,288.1372898,284.2508807,279.9836257,276.4799114,273.3574708,271.2705908,270.4764401,270.3915145,271.38532,272.8538567,274.9093466,276.5222932,277.521809,277.4874797,277.3565624,276.7305618,274.7032298,271.6184863,267.2779303,261.5534322,254.9146558,247.0160335,238.207507,228.7901816,218.9795026,209.6161322,200.9317002,193.8682996,187.6985629,182.0129365,176.3159264,170.0145687,162.6862739,154.7162114,147.0674208,140.468127,135.0976597,131.6886332,129.820794,129.3081949,129.8113193,130.6676701,131.5810993,132.0029043,131.5214317,129.9030191,126.5798963,121.6219087,115.3163247,108.1600022,100.5461697,93.0071675,85.97319742,79.64440722,73.94942352,69.12342108,64.87558045,61.25458682,57.93645382,55.0201455,52.25162214,49.37030644,46.39131775,43.39112622,40.55875814,37.79724082,35.24104927
"Senegal","SEN","Median","Under-five Mortality Rate","Total",337.7732671,332.0026665,326.2074938,320.6462681,315.3105909,310.1217865,305.6858141,301.6665665,298.7020129,296.7560899,295.7891064,295.5105312,295.8220917,296.5253865,297.168629,297.3481738,296.6963577,295.6526149,294.0774029,291.5111804,287.917964,283.0425166,277.050315,269.8417217,261.3681592,251.811989,241.4716378,231.0952148,221.0396118,212.0190071,204.3452895,197.7448666,191.7171443,185.6344652,178.8967851,171.104702,162.8392113,154.8452257,147.8715281,142.3677002,138.6102916,136.622569,136.0400975,136.5390192,137.4946987,138.4816966,139.0704361,138.7857744,137.311575,134.1749324,129.1360359,122.5703813,114.9733753,106.9704521,99.08140559,91.82750768,85.25781401,79.48976883,74.5215698,70.15100707,66.3459501,62.96533307,60.00433411,57.38551565,55.01186649,52.77749072,50.63029676,48.78242725,46.98996779,45.30920479
"Senegal","SEN","Upper","Under-five Mortality Rate","Total",381.738392,372.0533913,363.3033503,355.701256,349.0190601,343.1193083,338.1917251,333.7217864,329.6312965,326.1673777,323.3508513,321.5415892,320.3382413,319.7441838,319.233659,318.1430945,316.4701921,314.9889736,312.7387025,309.6862597,305.2457672,299.6583299,293.4670387,285.2790838,276.280129,265.9842374,254.9489329,243.8870578,233.0568395,223.539576,215.2842454,208.414019,202.0770835,195.6088534,188.5404037,180.1545229,171.3196517,162.8862547,155.3730243,149.7897679,145.8046158,143.7541866,143.1448795,143.6558342,144.7620784,145.9736517,146.7121948,146.6531192,145.4327922,142.6895371,137.5460388,130.5494652,122.4420726,113.9146163,105.778431,98.12828669,91.35766693,85.34375206,80.1777373,75.66576173,71.73806697,68.32187229,65.36356864,62.95995377,61.18097683,59.85072282,59.02669888,58.54652488,58.42851814,58.22812718
"Serbia","SRB","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.69532688,37.59676973,36.41570931,35.37553248,33.49039085,30.54381503,27.17524794,24.68905442,23.72631496,22.77509573,21.21758595,19.15539727,16.93631073,15.00134032,13.51215578,12.76937942,12.34366684,11.8237696,11.1019508,10.20279307,9.342802737,8.59573175,8.07872398,7.825159643,7.646426325,7.503873303,7.321258708,7.087770888,6.86925973,6.589133648,6.309025396,6.005635139,5.724390518,5.353794006,4.835594907,4.292224987
